id,text
video1_63,他爸爸做的比較好啦
video11_889,我們是 Zhejiang Province的朋友
video3_1521,我現在就打你槍
video11_663,它已經煮到鬆鬆的時候
video7_1245,不要讓羅剛知道嗎
video9_1143,妳現在應該看到嗎
video1_557,用蔬菜炒水湯好像第一次
video11_317,我們應該看到這樣子
video1_1085,就是蒜香湯的創意嗎
video7_405,還有它裡面那種蛋香
video11_1099,然後jiabaojiabaojiabaojiabaojiabaoji
video4_956,隨把那美味的肉汁著
video8_1040,只好從外面伸進去
video10_589,忙得她渾身發抖的
video3_525,常常工作到連飯都忘了拿耶
video11_104,你們第一排排這麼多人
video11_213,只好它好像越抽越硬的
video4_473,挖起來啦 孩子還小
video3_1309,士官長，今天是妳的生日
video10_162,熬煮的熱流感很好 對
video8_379,那我就是真的輸慘
video4_1622,切仔麵欄的欄度667以上
video10_345,我好像給你表現
video7_1004,那個蛋香還是沒有酸白菜
video4_182,我覺得現在想到的時候
video9_1093,聽說兩位肚子餓是吧
video8_1025,我覺得它的肉非常非常細緻
video5_1047,班長現在放福利給你們
video7_457,我爸就超愛的啦 對不對
video3_633,真的假的第二次好多遍
video8_1378,對 這間肉汁這樣散開
video9_453,那一碗油味都沒有的
video6_124,爸爸我扯開她
video2_1075,你知道我第一次入圍的時候
video1_640,你知道我第一次看過啊
video1_936,但是味道沒有說了
video1_566,如果這來跟妳消費特製的
video11_199,它很像肉羹那種蛋黃
video3_1544,看她的人生才有意義地說
video2_2,知名店家那個奶味
video9_713,如果妳進來跟我講
video11_905,那妳趕快把衣扣弄了
video9_1079,又是夜景 好膩喔
video8_832,再不得咬得進去 好弟弟 你真行
video4_237,來到花蓮福利社這邊有些
video7_477,15樓全部都是主題套房 是
video10_543,我也是因為我要拜託她
video8_957,用蔬菜咬生魚片的時候
video10_477,就像在吃生魚片之前
video11_1335,只可惜它那個火鍋裡面有一點
video5_1241,好弟弟 姊姊反正是你
video1_842,又或寶貝穴洞實在太小
video1_464,要是美國當然有那種
video7_887,一下子就沒有辦法了
video9_603,可可能是蛋餅火鍋煮的
video6_1227,快我快要走運啊 我樂死了
video7_805,就是它的那一種很舒服
video11_1278,還有第一個滿代表的
video7_261,還記得兩位知道還是講
video3_477,我又去她來打探軍情
video3_1273,不然實在這邊整理一下
video9_555,這個地方有搞頭嗎
video10_491,幽默地說現在這時
video10_1009,以後羅道存再欠錢
video7_569,都一樣 對 而且它的那個
video12_954,你一個日本人對我們講這種話
video2_1005,我看他說話喔 我不解地急急
video1_1007,來到花蓮有各種水果
video3_183,他說好弟弟 好吧 對對就是他
video5_1179,但是你的穴水源源不竭了
video11_1191,對 她的穴嘛 我怎麼沒想到
video9_385,就是它 而且它這個..
video3_913,隨把她也快活好了
video5_343,可以跟媽媽講這種話
video10_1103,要她知道人生才有意義
video7_649,然後它沒有那麼的冰店
video3_613,隨把我的手縮了數下
video11_1387,他們火鍋膜都是好吃
video9_696,那個鵝油鋪天蓋地的來
video5_383,它拔絲地瓜聽說妳超推的了
video7_271,旁邊就有蔬菜的概念吃
video6_723,看她把雙腿夾緊了嗎
video7_1025,我剛剛好像有查這有電影院
video2_843,妳很舒服耶 真的假的
video4_757,很漂亮的民宿好好吃喔
video12_263,它拔絲地瓜是沒有酒精成分的
video2_296,在所有旅部長官面前
video11_151,它他們有一定的指控
video6_997,很漂亮吃飽飽回民宿了
video1_611,這是有點家道中落那種
video8_1411,別人來這邊就會很有詩意
video6_320,就是再度把肉燥飯包著
video3_543,含得她一條手帕
video7_1102,隨把我的手肘碰到膝益
video5_487,待會兒有時間給你表現
video9_804,都有一定的順序喔
video7_1215,很像麻油雞的那種錯覺
video7_1014,還當眾承認你跟黑道
video3_1440,就在這裡被我呀 對不對
video3_1545,我好像第一名是你
video7_1355,然後加點水加點肉片就可以了
video4_314,就跟那個知名飯店的綠豆糕
video2_795,在我腹部亂竄好
video9_141,我在必比登或米其林
video7_651,它這個蛋香跟它這個豇豆
video2_972,還是說我先吃爸爸的
video8_743,希望其他長官都會夠到
video5_1173,告訴你一個好消息
video1_624,只可惜我此時沒有另外多生一張嘴來回答
video3_1513,妳好像知道她的家中
video4_1119,我說很想把兩位身還有講
video10_916,告訴...說...現在比較猴急
video7_361,就是外國有一定的指頭
video6_23,告訴他們 失算是不是
video4_19,可惜我要她抽送了
video12_1030,它的肉的那個紮實感很棒
video1_1089,很漂亮可以實在這邊喝汽
video10_426,我去不去啊，你想吃什麼
video4_46,妳現在比我高明
video7_253,就是很像那個知名飯店
video8_572,就是看得出來這麼多男人
video12_676,好啊 我從來沒有看過
video7_670,所以我們剛剛是怎麼樣
video3_1200,這兩瓶我拿回去檢查
video3_850,就像咖啡香氣
video6_996,美國來這邊有泡菜喔
video9_53,只好竭力地忍耐著
video4_627,兩位肚子餓是沒有做
video7_1161,我覺得炒麵沒法行
video5_311,對一個人的叫話
video9_653,我還懂得一個好，喜歡吃
video5_689,我看她聽了好了 對
video10_567,我已經剪好幾顆的肉棒棒
video11_331,那妳會不會唸就可以
video3_1530,隨把腿再屈低去
video3_1463,我只好想到這個在家裡
video7_417,只見她把雙腿再打開些
video3_671,告訴我說這裡
video9_1113,這間就是雞排喔 你看
video12_1230,就要把每個蛋糕都包著
video4_434,都跳出來完全不柴地活
video4_1106,聽到的話會像魚肉
video4_1582,還有加那種蛤蜊鮮
video7_396,可以去逛知名家居賣場
video7_1147,這件事情她會跟我說那
video1_1126,吃得好像不是很醜耶
video5_116,常常工作到連飯都忘了
video1_57,哥哥怎麼會在這種地方
video3_666,就像在吃生魚片
video4_1448,那有點它的滷汁那麼重
video2_1347,開始狂抽猛送
video8_1205,但是我覺得肉好像不是
video12_728,就來一個花蓮牛肉湯
video6_144,就是我的手撕了
video10_1215,又是他們超夢幻的
video4_1505,她便像有一條陳浩南的線報
video4_488,後面就是最後用那種桂花香
video7_274,只做3張蔥油餅
video11_269,公園熬出來就是好了
video7_915,那就就可以來一個膠感
video1_890,就是跟肉燥飯排骨排
video12_1294,我那家每一道都必點
video3_1418,在花蓮時，每天都會去
video1_127,我覺得又捨不得
video4_189,請到這種員工算非常非常的
video8_1153,然後裡面還有蛋糕和香菇
video1_799,可是我今天找你們來這兒
video4_1195,你說每次來的時候
video9_305,吃完之後 還沒有慢慢
video9_840,因為醬汁會像肉汁
video3_1151,可以來吃就是可以吃嗎
video8_667,就跟班長吃火鍋肉湯
video9_106,我們剛才被警衛攔啦
video1_25,你絕對假都要待在醫院嗎
video9_613,它醃製得很好 對
video7_205,這隻烤雞的精髓就是
video9_579,所以現在我的東西被箍入她的
video7_209,那個湯頭和湯精是吃得到
video5_261,忙得連唿吸的時間
video4_1542,聽到來自台南的味道 對
video10_842,我說是很想要回去
video10_999,我好像知道她會意錯
video12_1315,對啊 我怎麼沒想到
video9_903,這湯頭也好好喝喔 OK
video1_143,講出著她的演技 對
video7_466,甘甜甘甜，你還講了嗎
video7_233,炒蛋香的味道非常的濃
video9_640,痢迷而又瘋狂地吻
video12_138,遺樣500塊有辦法嗎
video6_547,在我手指之前，他吃不好
video5_620,我說她可以跟我結婚
video5_360,她們應該在裡面太多
video8_945,其實醬油可以吃進去喔
video4_263,必然要把我的手撕了啊
video5_584,媽呀 你看我的東西好好
video8_1031,嘛 弟你再用點勁嗯對對
video11_1301,它的肉非常非常細緻
video6_389,在她身邊似乎滑到
video11_1351,我覺得這樣會超強
video7_2,可是的熟的是在裡面的那種
video9_807,隨把這碗漂亮的鹹豆漿
video3_485,因為她是很想要的人主角
video12_569,隨即解釋給她聽到它
video1_968,都一個滿代表的感覺 對
video7_783,只好它那個油鍋裡面..
video7_294,我們3點一定要吃東西耶
video9_621,巧合，如果又如什麼吧
video6_695,弟弟 姊姊 我知道這樣
video9_1073,妳趕快把錢給我
video7_363,就是不一樣的體罰嗎
video10_439,新鮮的時候就是手伸直嘛
video4_116,你可以跟我說那是你媽
video1_1106,就是最好的調味之後
video10_1144,你加奶粉我的時間就是很小
video7_1068,給喜歡一下地方的消息
video5_531,不姊姊，你怎麼叫我
video8_428,它一點油味都沒有
video4_740,箍一定被干破的包裡面
video1_190,那我跟妳當然沒有什麼深仇大恨
video4_528,然後咬起來有點像是那種
video1_518,隨又回去放鞭炮慶祝了
video1_1111,那種不是回鍋肉的感覺
video11_92,那個蛋真的是很香的
video6_1135,你說每次來的時候是什麼
video3_1006,我又去她們吃知名店家
video4_1618,到現在遺個月剛好了
video9_997,看著她的穴門了 對啊
video1_856,喲 真妙 好弟弟 你真聰明
video2_582,只好從外面伸下去
video9_951,聽說一下評審怎麼說
video9_1126,整個都可以跟高雄跳
video11_878,這樣被手喝過後悔
video9_280,那種鵝油鋪天蓋地的感覺
video12_63,雖然現在應該好猛
video10_571,就在我一觸猛伸
video2_1511,難道妳會發生心頭慾火
video7_1234,他們說平常吃火鍋店
video7_317,熬煮的時候就是手伸了
video2_933,我要飛飛一次喔 對不對
video10_403,一點時間就是沒有了
video10_731,我好像現在吃到完
video3_526,隨把雙腿再打開些
video10_1142,難受她的說著我
video2_868,看我的那間粉粿吃得好
video4_605,妳比較喜歡我啊
video4_878,洗澡用的... 美國洗澡了
video1_949,還是走很原始的味道
video6_1290,她們3個最好乖乖的聽話
video9_396,然後裡面是..
video6_1064,突然想起來我的手像
video1_1115,雞排4個小時的紅燒湯底
video7_1001,聽到評審人生才有意義..
video8_296,可是肉好像有點像蛋黃
video4_1120,弟弟 真妙一樣喔
video2_772,就跟我們吃海鮮粥
video7_1230,然後可以促進胃縮..
video12_1215,班長現在放福利給你們
video9_136,我知道啦 13年以後
video2_923,我已經找到答覆一個
